type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Breastplate of the Lost Vanquisher",40627,1,"dk alt","2023-01-05 21:44:10",1672947725-21-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Legplates of the Lost Vanquisher",40636,1,"dk alt","2023-01-05 21:44:10",1672949737-14-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Legplates of the Lost Vanquisher",40636,1,"dk alt","2023-01-05 21:44:10",1672949789-15-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Sand-Worn Band",40107,1,"dk alt","2023-01-05 21:44:10",1672950163-24-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Silent Crusader",40407,1,"dk alt","2023-01-05 21:44:10",1672950180-27-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Cloak of the Shadowed Sun",40252,1,"dk alt","2023-01-05 21:44:10",1672951203-40-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Mantle of the Lost Vanquisher",40639,1,"dk alt","2023-01-05 21:44:10",1672951770-44-Cyrano,,,,,,"2023-01-05 21:44:10",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,Ruthlessness,40075,0,"for alt dk","2023-01-12 22:17:41",1673547079-4-Cyranox,,,,,,"2023-01-12 22:17:41",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Callous-Hearted Gauntlets",39726,0,"for alt dk","2023-01-12 22:17:41",1673550667-40-Cyrano,,,,,,"2023-01-12 22:17:41",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Split Greathammer",40264,0,"for alt dk","2023-01-12 22:17:41",1673551452-51-Cyrano,,,,,,"2023-01-12 22:17:41",
received,"Main raid",ThomasV,Fenhir,Paladin,0,,,0,"Sabatons of Endurance",40297,1,"for alt dk (os)","2023-01-12 22:17:41",1673552489-64-Cyrano,,,,,,"2023-01-12 22:17:41",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Alchemist's Cache",46110,0,,"2023-01-26 00:00:00",1674765589-29-Genasa,,,,,,"2023-01-26 22:08:29",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Nymph Heart Charm",45480,0,,"2023-01-26 00:00:00",1674765705-30-Genasa,,,,3,,"2023-01-26 22:08:29",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Gauntlets of the Wayward Vanquisher",45643,0,,"2023-01-26 00:00:00",1674766788-34-Genasa,,,,3,,"2023-01-26 22:08:29",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Godbane Signet",45525,0,,"2023-02-05 00:00:00",1675633435-10-Genasa,,,,2,,"2023-02-05 21:47:45",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Crown of the Wayward Vanquisher",45640,0,,"2023-02-12 00:00:00",1676229360-1-Genasar,,,,3,,"2023-02-12 22:40:12",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Daschal's Bite",45605,1,,"2023-03-09 00:00:00",1678392660-15-Genasa,,,,3,,"2023-03-09 22:02:12",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Golden Saronite Dragon",45132,0,,"2023-03-16 22:15:13",1678990823-3-Genasar,,,,1,,"2023-03-16 22:15:13",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Drape of Icy Intent",45461,0,,"2023-03-30 00:00:00",1680203236-33-Genasa,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Breastplate of the Wayward Vanquisher",45634,0,,"2023-03-30 00:00:00",1680203319-35-Genasa,,,,3,,"2023-03-30 20:49:41",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Blood of the Old God",45522,0,,"2023-04-16 00:00:00",1681671291-8-Genasar,,,,1,,"2023-04-16 19:01:56",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Mantle of the Wayward Vanquisher",45658,1,,"2023-04-16 00:00:00",1681671296-9-Genasar,,,,3,,"2023-04-16 19:01:56",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,Bladetwister,45484,0,,"2023-04-20 20:38:02",,,,,2,,"2023-04-20 20:38:02",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,0,"Alchemist's Cache",46110,0,,"2023-05-04 20:33:56",1683227830-23-Genasa,,,,,,"2023-05-04 20:33:56",
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,1,"Crown of the Lost Vanquisher",40633,0,,"2022-12-15 00:00:00",1671134818-17-Genasa,,,,,,"2022-12-15 21:45:06","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,2,"Webbed Death",39714,1,,"2022-12-01 00:00:00",1669925361-48-Genasa,,,,,,"2022-12-01 22:48:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,3,"Sinister Revenge",40386,1,,"2022-11-24 00:00:00",1669324694-72-Genasa,,,,,,"2022-11-24 21:48:02","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,4,"Sinner's Bindings",39765,0,,"2022-11-17 00:00:00",1668717265-53-Genasa,,,,,,"2022-11-17 21:57:26","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,5,Arrowsong,40265,0,,"2022-11-17 00:00:00",1668713308-14-Genasa,,,,,,"2022-11-17 21:57:26","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,6,"Dislocating Handguards",39727,0,,"2022-11-10 00:00:00",166811568539727-Gena,,,,,,"2022-11-10 22:24:03","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,7,"Chestguard of the Recluse",40539,0,,"2022-11-03 00:00:00",166751095540539-Gena,,,,,,"2022-11-03 22:46:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,8,"Strong-Handed Ring",40074,0,,"2022-11-03 00:00:00",166750579340074-Gena,,,,,,"2022-11-03 22:46:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,9,"Stalk-Skin Belt",40205,0,,"2022-11-03 00:00:00",166750893440205-Gena,,,,,,"2022-11-03 22:46:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,10,"Legplates of the Lost Vanquisher",40636,0,,"2022-11-03 00:00:00",166750474540636-Gena,,,,,,"2022-11-03 22:46:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,11,"Fool's Trial",40065,0,,"2022-11-03 00:00:00",166750777140065-Gena,,,,,,"2022-11-03 22:46:29","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,12,"Large Satchel of Spoils",43346,0,,"2022-10-27 00:00:00",166690325343346-Gena,,,,,,"2022-10-27 21:12:41","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,13,"Calamity's Grasp",40383,0,,"2022-10-20 00:00:00",166629758040383-Gena,,,,,,"2022-10-21 08:22:41","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,14,"Widow's Fury",39730,0,,"2022-10-20 00:00:00",166629632939730-Gena,,,,,,"2022-10-21 08:22:41","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,15,"Mantle of the Lost Vanquisher",40639,0,,"2022-10-09 00:00:00",166534610640639-Gena,,,,,,"2022-10-21 08:17:28","2023-01-22 10:12:48"
received,"Main raid",Skelletor,Genasaret,Rogue,0,,,16,Dawnwalkers,39701,0,,"2022-10-09 00:00:00",166534891339701-Gena,,,,,,"2022-10-21 08:17:28","2023-01-22 10:12:48"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Dying Curse",40255,0,,"2023-01-19 20:46:00",1674155852-14-Gnotty,,,,,,"2023-01-19 20:46:00",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Pyrelight Circle",45168,0,,"2023-01-22 00:00:00",1674417307-9-Gnotty,,,,2,,"2023-01-24 08:44:19",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Scepter of Creation",45170,0,,"2023-02-02 00:00:00",1675366249-6-Gnotty,,,,2,,"2023-02-02 22:14:50",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Crown of the Wayward Conqueror",45638,0,,"2023-02-05 00:00:00",1675625468-0-Gnotty,,,,2,,"2023-02-05 21:47:45",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Gauntlets of the Wayward Conqueror",45641,0,,"2023-02-09 00:00:00",1675980423-31-Gnotty,,,,3,,"2023-02-09 22:29:06",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Glowing Ring of Reclamation",45113,0,,"2023-02-23 00:00:00",1677178044-2-Gnotty,,,,3,,"2023-02-23 22:16:44",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Handwraps of Plentiful Recovery",45273,0,,"2023-02-23 00:00:00",1677180970-21-Gnotty,,,,2,,"2023-02-23 22:16:44",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Leviathan Fueling Manual",45115,0,,"2023-03-02 00:00:00",1677785775-1-Gnotty,,,,2,,"2023-03-02 22:25:29",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Boots of the Servant",45483,0,,"2023-03-02 00:00:00",1677793643-21-Gnotty,,,,3,,"2023-03-02 22:25:29",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Flare of the Heavens",45518,0,,"2023-03-05 00:00:00",1678044060-5-Gnotty,,,,1,,"2023-03-05 21:07:30",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Pharos Gloves",45665,0,,"2023-03-12 00:00:00",,,,,1,,"2023-03-12 21:12:59",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Starshard Edge",45620,0,,"2023-03-19 00:00:00",1679252677-9-Gnotty,,,,1,,"2023-03-19 21:17:21",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Pattern: Spellslinger's Slippers",45103,1,,"2023-03-23 00:00:00",1679599549-6-Gnotty,,,,6,,"2023-03-23 21:58:59",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Legplates of the Wayward Conqueror",45653,0,,"2023-03-30 00:00:00",1680204940-46-Gnotty,,,,2,,"2023-03-30 20:49:41",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Pendant of Fiery Havoc",45133,0,,"2023-04-20 20:38:02",,,,,2,,"2023-04-20 20:38:02",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Ring of the Vacant Eye",45515,0,,"2023-04-23 00:00:00",1682276084-16-Gnotty,,,,2,,"2023-04-23 20:33:23",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Quartz Crystal Wand",45257,0,,"2023-05-04 20:33:56",1683223933-9-Gnotty,,,,3,,"2023-05-04 20:33:56",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,0,"Scale of Fates",45466,0,,"2023-05-25 00:00:00",1685039205-9-Gnotty,,,,1,,"2023-05-25 21:31:37",
received,"Main raid",moXon460,Gnotty,Warlock,0,,,1,"Illustration of the Dragon Soul",40432,0,,"2023-01-12 22:17:41",1673555633-78-Gnotty,,,,,,"2023-01-12 22:17:41","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,2,"Heroic Key to the Focusing Iris",44577,0,,"2022-12-15 00:00:00",1671133007-46-Gnotty,,,,,,"2022-12-15 21:45:06","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,3,"Leggings of the Wanton Spellcaster",40560,0,,"2022-12-15 00:00:00",1671135027-22-Gnotty,,,,,,"2022-12-15 21:45:06","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,4,"Crown of the Lost Conqueror",40631,0,,"2022-12-15 00:00:00",1671134780-16-Gnotty,,,,,,"2022-12-15 21:45:06","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,5,"Cincture of Polarity",40301,0,,"2022-12-08 00:00:00",1670528735-25-Gnotty,,,,,,"2022-12-08 22:00:26","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,6,"Lost Jewel",40080,0,,"2022-11-24 00:00:00",1669321216-27-Gnotty,,,,,,"2022-11-24 21:48:02","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,7,"Life and Death",40336,0,,"2022-11-17 00:00:00",1668718346-59-Gnotty,,,,,,"2022-11-17 21:57:26","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,8,"Punctilious Bindings",39731,0,,"2022-11-17 00:00:00",1668717279-54-Gnotty,,,,,,"2022-11-17 21:57:26","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,9,"Cape of the Unworthy Wizard",40405,0,,"2022-11-03 00:00:00",166751071840405-Gnot,,,,,,"2022-11-03 22:46:29","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,10,"Gothik's Cowl",40339,0,,"2022-11-03 00:00:00",166750773940339-Gnot,,,,,,"2022-11-03 22:46:29","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,11,"Gauntlets of the Lost Conqueror",40628,0,,"2022-10-27 00:00:00",166690333440628-Gnot,,,,,,"2022-10-27 21:12:41","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,12,"Arcanic Tramplers",40558,0,,"2022-10-20 00:00:00",166629870540558-Gnot,,,,,,"2022-10-21 08:22:41","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,13,"Surplus Limb",40273,0,,"2022-10-20 00:00:00",166629415940273-Gnot,,,,,,"2022-10-21 08:22:41","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,14,"Gemmed Wand of the Nerubians",39712,0,,"2022-10-13 00:00:00",166568904439712-Gnot,,,,,,"2022-10-21 08:22:05","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,15,"Legplates of the Lost Conqueror",40634,0,,"2022-10-13 00:00:00",166568709040634-Gnot,,,,,,"2022-10-21 08:22:05","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,16,"Breastplate of the Lost Conqueror",40625,0,,"2022-10-13 00:00:00",166569412640625-Gnot,,,,,,"2022-10-21 08:22:05","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,17,"Thunderstorm Amulet",40064,0,,"2022-10-09 00:00:00",166534385140064-Gnot,,,,,,"2022-10-21 08:17:28","2023-01-14 17:16:33"
received,"Main raid",moXon460,Gnotty,Warlock,0,,,18,"Leggings of Atrophy",39720,0,,"2022-10-09 00:00:00",166534893839720-Gnot,,,,,,"2022-10-21 08:17:28","2023-01-14 17:16:33"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,"Shoulderpads of the Monolith",45265,0,,"2023-01-22 00:00:00",1674418601-16-Gromta,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,"Crown of the Wayward Vanquisher",45640,0,,"2023-01-22 00:00:00",1674423199-34-Gromta,,,,3,,"2023-01-24 08:44:19",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,Stonerender,45315,1,,"2023-02-02 00:00:00",1675370869-22-Gromta,,,,3,,"2023-02-02 22:14:50",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,"Gauntlets of the Wayward Vanquisher",45643,0,,"2023-02-02 00:00:00",1675375568-36-Gromta,,,,3,,"2023-02-02 22:14:50",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,"Golem-Shard Sticker",45246,0,,"2023-02-09 00:00:00",1675973221-12-Gromta,,,,3,,"2023-02-09 22:29:06",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,0,"Nymph Heart Charm",45480,0,,"2023-02-12 00:00:00",1676234632-7-Gromtar,,,,3,,"2023-02-12 22:40:12",
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,1,Dawnwalkers,39701,0,,"2023-01-12 22:17:41",1673550354-34-Gromta,,,,,,"2023-01-12 22:17:41","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,2,"Calamity's Grasp",40383,0,,"2023-01-05 21:44:10",1672952573-55-Gromta,,,,,,"2023-01-05 21:44:10","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,3,"Angry Dread",40189,0,,"2023-01-03 00:00:00",23665891340367594000,,,,,,"2023-01-05 18:52:09","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,4,"Gauntlets of the Lost Vanquisher",40630,0,,"2022-12-08 00:00:00",1670527033-7-Gromtar,,,,,,"2022-12-08 22:00:26","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,5,"Hood of the Exodus",40329,0,,"2022-11-10 00:00:00",166811373340329-Grom,,,,,,"2022-11-10 22:24:03","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,6,"Fool's Trial",40065,0,,"2022-11-10 00:00:00",166811268340065-Grom,,,,,,"2022-11-10 22:24:03","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,7,"Mark of Norgannon",40531,0,,"2022-11-10 00:00:00",,,,,,,"2022-11-10 22:24:03","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,8,"Belt of the Tortured",40260,0,,"2022-11-10 00:00:00",166811161340260-Grom,,,,,,"2022-11-10 22:24:03","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,9,"Webbed Death",39714,0,,"2022-10-27 00:00:00",166690216639714-Grom,,,,,,"2022-10-27 21:12:41","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,10,"Bandit's Insignia",40371,0,,"2022-10-27 00:00:00",166690184040371-Grom,,,,,,"2022-10-27 21:12:41","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,11,"Spinning Fate",40190,0,,"2022-10-27 00:00:00",166690040140190-Grom,,,,,,"2022-10-27 21:12:41","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,12,"Webbed Death",39714,0,,"2022-10-20 00:00:00",166629269639714-Grom,,,,,,"2022-10-21 08:22:41","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,13,"Breastplate of the Lost Vanquisher",40627,0,,"2022-10-11 00:00:00",166551632040627-Grom,,,,,,"2022-10-21 08:21:13","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,14,"Concealment Shoulderpads",40437,0,,"2022-10-11 00:00:00",166551904440437-Grom,,,,,,"2022-10-21 08:21:13","2023-01-13 07:34:31"
received,"Main raid",Gromtar,Gromtar,Rogue,0,,,15,"Leggings of the Honored",44011,0,,"2022-10-11 00:00:00",166551893044011-Grom,,,,,,"2022-10-21 08:21:13","2023-01-13 07:34:31"
received,"Main raid",Coxcomb,Henchman,Rogue,0,,,0,"Twilight Mist",40281,0,,"2022-10-09 00:00:00",166534490740281-Henc,,,,,,"2022-10-21 08:17:28",
received,"Main raid",Coxcomb,Henchman,Rogue,0,,,0,"Mark of Norgannon",40531,0,,"2022-10-11 00:00:00",166551667440531-Henc,,,,,,"2022-10-21 08:21:13",
received,"Main raid",Coxcomb,Henchman,Rogue,0,,,0,"Crown of the Lost Vanquisher",40633,0,,"2022-11-10 00:00:00",166811549940633-Henc,,,,,,"2022-11-10 22:24:03",
received,"Main raid",Coxcomb,Henchman,Rogue,0,,,0,"Sinister Revenge",40386,0,,"2022-11-10 00:00:00",166811668940386-Henc,,,,,,"2022-11-10 22:24:03",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Grim Toll",40256,0,,"2022-10-09 00:00:00",166534932340256-Hoda,,,,,,"2022-10-21 08:17:28",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Breastplate of the Lost Protector",40626,0,,"2022-10-11 00:00:00",166551628940626-Hoda,,,,,,"2022-10-21 08:21:13",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Split Greathammer",40264,0,,"2022-10-13 00:00:00",166568656340264-Hoda,,,,,,"2022-10-21 08:22:05",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Undiminished Battleplate",39767,0,,"2022-10-13 00:00:00",166569026339767-Hoda,,,,,,"2022-10-21 08:22:05",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Shadow of the Ghoul",40410,0,,"2022-10-13 00:00:00",166569406440410-Hoda,,,,,,"2022-10-21 08:22:05",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Mantle of the Lost Protector",40638,0,,"2022-10-13 00:00:00",166569440740638-Hoda,,,,,,"2022-10-21 08:22:05",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Gauntlets of the Lost Protector",40629,0,,"2022-10-13 00:00:00",166569502340629-Hoda,,,,,,"2022-10-21 08:22:05",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Sand-Worn Band",40107,0,,"2022-10-20 00:00:00",166629453940107-Hoda,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Defender's Code",40257,0,,"2022-10-20 00:00:00",166629459140257-Hoda,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Breastplate of Tormented Rage",40203,0,,"2022-10-20 00:00:00",166629526140203-Hoda,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Bracers of the Unholy Knight",40306,0,,"2022-10-20 00:00:00",166629526740306-Hoda,,,,,,"2022-10-21 08:22:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Cryptfiend's Bite",40208,0,,"2022-10-27 00:00:00",166690103840208-Hoda,,,,,,"2022-10-27 21:12:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"The Jawbone",39758,0,,"2022-10-27 00:00:00",166690226639758-Hoda,,,,,,"2022-10-27 21:12:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Legplates of the Lost Protector",40635,0,,"2022-11-03 00:00:00",166750473640635-Hoda,,,,,,"2022-11-03 22:46:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Mantle of the Lost Protector",40638,0,,"2022-11-03 00:00:00",166750845740638-Hoda,,,,,,"2022-11-03 22:46:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Boundless Ambition",40387,0,,"2022-11-03 00:00:00",166751072740387-Hoda,,,,,,"2022-11-03 22:46:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Crown of the Lost Protector",40632,0,,"2022-11-10 00:00:00",166811545440632-Hoda,,,,,,"2022-11-10 22:24:03",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Legplates of Sovereignty",40589,0,,"2022-11-10 00:00:00",166811693140589-Hoda,,,,,,"2022-11-10 22:24:03",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Hero's Surrender",40266,0,,"2022-12-01 00:00:00",1669923164-20-Hodari,,,,,,"2022-12-01 22:48:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Helm of Vital Protection",40328,0,,"2022-12-01 00:00:00",1669926292-58-Hodari,,,,,,"2022-12-01 22:48:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Calamity's Grasp",40383,1,,"2022-12-01 00:00:00",1669928322-13-Hodari,,,,,,"2022-12-01 22:48:29",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Reins of the Twilight Drake",43954,0,,"2022-12-15 00:00:00",1671128275-2-Hodarix,,,,,,"2022-12-15 21:45:06",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Gauntlets of the Lost Protector",40629,0,,"2022-12-15 00:00:00",1671128723-3-Hodarix,,,,,,"2022-12-15 21:45:06",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Aged Winter Cloak",40250,0,,"2022-12-15 00:00:00",1671132396-38-Hodari,,,,,,"2022-12-15 21:45:06",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Rune of Repulsion",40372,0,,"2022-12-15 00:00:00",1671134616-13-Hodari,,,,,,"2022-12-15 21:45:06",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Shawl of the Old Maid",40253,1,"warlock alt","2023-01-05 21:44:10",1672947102-15-Xirado,,,,,,"2023-01-05 21:44:10",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Surplus Limb",40273,1,"warlock alt","2023-01-05 21:44:10",1672949579-7-Xiradoh,,,,,,"2023-01-05 21:44:10",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Crown of the Lost Conqueror",40631,1,"warlock alt","2023-01-05 21:44:10",1672952534-53-Xirado,,,,,,"2023-01-05 21:44:10",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Breastplate of the Lost Conqueror",40625,0,"for alt warlock","2023-01-12 22:17:41",1673548450-11-Xirado,,,,,,"2023-01-12 22:17:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Lost Jewel",40080,0,"for alt warlock","2023-01-12 22:17:41",1673548800-15-Xirado,,,,,,"2023-01-12 22:17:41",
received,"Main raid",Hodarix,Hodarix,Warrior,0,,"Gitu guuud",0,"Plague Igniter",40284,0,"for alt warlock","2023-01-12 22:17:41",1673551923-52-Xirado,,,,,,"2023-01-12 22:17:41",
received,"Main raid",Jask,Jaskia,Hunter,0,,,1,"Pattern: Death-warmed Belt",45098,0,,"2023-04-27 00:00:00",,,,,6,,"2023-04-27 20:49:39","2023-06-06 15:21:56"
